x spline sin
7.670000000000000e-01 7.015972746496576e-01 6.939783772428961e-01
7.680000000000000e-01 7.005103067696594e-01 6.946980259753357e-01
7.690000000000000e-01 6.986905541581868e-01 6.954169800098072e-01
7.700000000000000e-01 6.961352386273567e-01 6.961352386273567e-01
7.700000000000000e-01 6.961352386273567e-01 6.961352386273567e-01
7.710000000000000e-01 7.002191664395964e-01 6.968528011097256e-01
7.720000000000000e-01 7.035619061886953e-01 6.975696667393515e-01
7.730000000000000e-01 7.061606109187535e-01 6.982858347993687e-01
7.740000000000000e-01 7.080124336738707e-01 6.990013045736093e-01
7.750000000000000e-01 7.091145274981469e-01 6.997160753466035e-01
7.760000000000000e-01 7.094640454356821e-01 7.004301464035808e-01
7.770000000000000e-01 7.090581405305761e-01 7.011435170304701e-01
7.780000000000000e-01 7.078939658269289e-01 7.018561865139006e-01
7.790000000000000e-01 7.059686743688401e-01 7.025681541412032e-01
7.800000000000000e-01 7.032794192004101e-01 7.032794192004101e-01
7.800000000000000e-01 7.032794192004101e-01 7.032794192004101e-01
7.810000000000000e-01 7.074855725692157e-01 7.039899809802566e-01
7.820000000000000e-01 7.109219989051739e-01 7.046998387701807e-01
7.830000000000000e-01 7.135857818416784e-01 7.054089918603247e-01
7.840000000000000e-01 7.154740050121235e-01 7.061174395415357e-01
7.850000000000000e-01 7.165837520499030e-01 7.068251811053660e-01
7.860000000000000e-01 7.169121065884111e-01 7.075322158440740e-01
7.870000000000000e-01 7.164561522610415e-01 7.082385430506252e-01
7.880000000000000e-01 7.152129727011884e-01 7.089441620186924e-01
7.890000000000000e-01 7.131796515422459e-01 7.096490720426565e-01
7.900000000000000e-01 7.103532724176078e-01 7.103532724176078e-01
7.900000000000000e-01 7.103532724176078e-01 7.103532724176078e-01
7.910000000000000e-01 7.146847144888224e-01 7.110567624393459e-01
7.920000000000000e-01 7.182171958199981e-01 7.117595414043808e-01
7.930000000000000e-01 7.209477300033976e-01 7.124616086099336e-01
7.940000000000000e-01 7.228733306312837e-01 7.131629633539371e-01
7.950000000000000e-01 7.239910112959186e-01 7.138636049350369e-01
7.960000000000000e-01 7.242977855895654e-01 7.145635326525910e-01
7.970000000000000e-01 7.237906671044865e-01 7.152627458066722e-01
7.980000000000000e-01 7.224666694329448e-01 7.159612436980670e-01
7.990000000000000e-01 7.203228061672027e-01 7.166590256282779e-01
8.000000000000000e-01 7.173560908995229e-01 7.173560908995228e-01
8.000000000000000e-01 7.173560908995228e-01 7.173560908995228e-01
8.010000000000000e-01 7.218159136941507e-01 7.180524388147366e-01
8.020000000000000e-01 7.254468410121929e-01 7.187480686775715e-01
8.030000000000000e-01 7.282458157867382e-01 7.194429797923976e-01
8.040000000000000e-01 7.302097809508763e-01 7.201371714643038e-01
8.050000000000000e-01 7.313356794376961e-01 7.208306429990985e-01
8.060000000000000e-01 7.316204541802869e-01 7.215233937033104e-01
8.070000000000001e-01 7.310610481117376e-01 7.222154228841886e-01
8.080000000000001e-01 7.296544041651377e-01 7.229067298497043e-01
8.090000000000001e-01 7.273974652735763e-01 7.235973139085502e-01
8.100000000000001e-01 7.242871743701426e-01 7.242871743701426e-01
8.100000000000001e-01 7.242871743701426e-01 7.242871743701426e-01
8.110000000000001e-01 7.288784982123957e-01 7.249763105446209e-01
8.120000000000001e-01 7.326102846454381e-01 7.256647217428491e-01
8.130000000000001e-01 7.354794053388424e-01 7.263524072764160e-01
8.140000000000001e-01 7.374827319621811e-01 7.270393664576362e-01
8.150000000000001e-01 7.386171361850267e-01 7.277255985995505e-01
8.160000000000001e-01 7.388794896769517e-01 7.284111030159269e-01
8.170000000000001e-01 7.382666641075285e-01 7.290958790212609e-01
8.180000000000001e-01 7.367755311463299e-01 7.297799259307768e-01
8.190000000000001e-01 7.344029624629282e-01 7.304632430604274e-01
8.200000000000001e-01 7.311458297268959e-01 7.311458297268959e-01
8.200000000000001e-01 7.311458297268959e-01 7.311458297268959e-01
8.210000000000001e-01 7.358718026856894e-01 7.318276852475956e-01
8.220000000000001e-01 7.397068830737444e-01 7.325088089406711e-01
8.230000000000001e-01 7.426478707033809e-01 7.331892001249986e-01
8.240000000000001e-01 7.446915653869182e-01 7.338688581201871e-01
8.250000000000001e-01 7.458347669366761e-01 7.345477822465786e-01
8.260000000000001e-01 7.460742751649743e-01 7.352259718252491e-01
8.270000000000001e-01 7.454068898841324e-01 7.359034261780091e-01
8.280000000000001e-01 7.438294109064700e-01 7.365801446274042e-01
8.290000000000001e-01 7.413386380443070e-01 7.372561264967160e-01
8.300000000000001e-01 7.379313711099628e-01 7.379313711099628e-01
8.300000000000001e-01 7.379313711099628e-01 7.379313711099628e-01
8.310000000000001e-01 7.427951683071312e-01 7.386058777918999e-01
8.320000000000001e-01 7.467359986297896e-01 7.392796458680209e-01
8.330000000000001e-01 7.497505894632892e-01 7.399526746645575e-01
8.340000000000001e-01 7.518356681929816e-01 7.406249635084812e-01
8.350000000000001e-01 7.529879622042180e-01 7.412965117275031e-01
8.360000000000001e-01 7.532041988823498e-01 7.419673186500750e-01
8.370000000000001e-01 7.524811056127285e-01 7.426373836053901e-01
8.380000000000001e-01 7.508154097807055e-01 7.433067059233835e-01
8.390000000000001e-01 7.482038387716319e-01 7.439752849347329e-01
8.400000000000001e-01 7.446431199708593e-01 7.446431199708594e-01
8.400000000000000e-01 7.446431199708593e-01 7.446431199708593e-01
8.410000000000000e-01 7.496479433011246e-01 7.453102103639279e-01
8.420000000000000e-01 7.536970005896024e-01 7.459765554468482e-01
8.430000000000000e-01 7.567869462008529e-01 7.466421545532752e-01
8.440000000000000e-01 7.589144344994362e-01 7.473070070176099e-01
8.450000000000000e-01 7.600761198499122e-01 7.479711121749998e-01
8.460000000000000e-01 7.602686566168415e-01 7.486344693613399e-01
8.470000000000000e-01 7.594886991647840e-01 7.492970779132730e-01
8.480000000000000e-01 7.577329018583000e-01 7.499589371681906e-01
8.490000000000000e-01 7.549979190619495e-01 7.506200464642336e-01
8.500000000000000e-01 7.512804051402927e-01 7.512804051402927e-01
8.500000000000000e-01 7.512804051402927e-01 7.512804051402927e-01
8.510000000000000e-01 7.564294813662770e-01 7.519400125360092e-01
8.520000000000000e-01 7.605892617389616e-01 7.525988679917759e-01
8.530000000000000e-01 7.637563271657939e-01 7.532569708487372e-01
8.540000000000000e-01 7.659272585542203e-01 7.539143204487906e-01
8.550000000000000e-01 7.670986368116878e-01 7.545709161345863e-01
8.560000000000000e-01 7.672670428456430e-01 7.552267572495287e-01
8.570000000000000e-01 7.664290575635326e-01 7.558818431377767e-01
8.580000000000000e-01 7.645812618728037e-01 7.565361731442447e-01
8.590000000000000e-01 7.617202366809029e-01 7.571897466146026e-01
8.600000000000000e-01 7.578425628952770e-01 7.578425628952770e-01
8.600000000000000e-01 7.578425628952770e-01 7.578425628952770e-01
8.610000000000000e-01 7.631391477159877e-01 7.584946213334516e-01
8.620000000000000e-01 7.674121713462119e-01 7.591459212770680e-01
8.630000000000000e-01 7.706581402817412e-01 7.597964620748265e-01
8.640000000000000e-01 7.728735610183677e-01 7.604462430761862e-01
8.650000000000000e-01 7.740549400518830e-01 7.610952636313663e-01
8.660000000000000e-01 7.741987838780789e-01 7.617435230913461e-01
8.670000000000000e-01 7.733015989927474e-01 7.623910208078662e-01
8.680000000000000e-01 7.713598918916800e-01 7.630377561334292e-01
8.690000000000000e-01 7.683701690706686e-01 7.636837284212995e-01
8.700000000000000e-01 7.643289370255051e-01 7.643289370255051e-01
8.700000000000000e-01 7.643289370255051e-01 7.643289370255051e-01
8.710000000000000e-01 7.697762967578592e-01 7.649733813008374e-01
8.720000000000000e-01 7.741650868971630e-01 7.656170606028521e-01
8.730000000000000e-01 7.774917405787263e-01 7.662599742878700e-01
8.740000000000000e-01 7.797526909378587e-01 7.669021217129773e-01
8.750000000000000e-01 7.809443711098708e-01 7.675435022360271e-01
8.760000000000000e-01 7.810632142300722e-01 7.681841152156385e-01
8.770000000000000e-01 7.801056534337728e-01 7.688239600111986e-01
8.780000000000000e-01 7.780681218562826e-01 7.694630359828628e-01
8.790000000000000e-01 7.749470526329114e-01 7.701013424915553e-01
8.800000000000000e-01 7.707388788989693e-01 7.707388788989693e-01
8.800000000000000e-01 7.707388788989693e-01 7.707388788989693e-01
8.810000000000000e-01 7.763403556121841e-01 7.713756445675687e-01
8.820000000000000e-01 7.808475143645769e-01 7.720116388605878e-01
8.830000000000000e-01 7.842567085705869e-01 7.726468611420324e-01
8.840000000000000e-01 7.865642916446534e-01 7.732813107766802e-01
8.850000000000000e-01 7.877666170012151e-01 7.739149871300817e-01
8.860000000000000e-01 7.878600380547115e-01 7.745478895685606e-01
8.870000000000000e-01 7.868409082195813e-01 7.751800174592144e-01
8.880000000000000e-01 7.847055809102640e-01 7.758113701699153e-01
8.890000000000000e-01 7.814504095411985e-01 7.764419470693108e-01
8.900000000000000e-01 7.770717475268240e-01 7.770717475268238e-01
8.900000000000000e-01 7.770717475268238e-01 7.770717475268238e-01
8.910000000000000e-01 7.828305126272515e-01 7.777007709126542e-01
8.920000000000000e-01 7.874584355664183e-01 7.783290165977784e-01
8.930000000000000e-01 7.909518114139339e-01 7.789564839539509e-01
8.940000000000000e-01 7.933069352394072e-01 7.795831723537043e-01
8.950000000000000e-01 7.945201021124476e-01 7.802090811703504e-01
8.960000000000000e-01 7.945876071026647e-01 7.808342097779802e-01
8.970000000000000e-01 7.935057452796676e-01 7.814585575514654e-01
8.980000000000000e-01 7.912708117130653e-01 7.820821238664581e-01
8.990000000000000e-01 7.878791014724676e-01 7.827049080993922e-01
9.000000000000000e-01 7.833269096274834e-01 7.833269096274834e-01
9.000000000000000e-01 7.833269096274834e-01 7.833269096274834e-01
9.010000000000000e-01 7.892468800601669e-01 7.839481278287302e-01
9.020000000000000e-01 7.939988186235315e-01 7.845685620819146e-01
9.030000000000000e-01 7.975788799830353e-01 7.851882117666023e-01
9.040000000000000e-01 7.999832188041367e-01 7.858070762631435e-01
9.050000000000000e-01 8.012079897522936e-01 7.864251549526741e-01
9.060000000000000e-01 8.012493474929646e-01 7.870424472171151e-01
9.070000000000000e-01 8.001034466916075e-01 7.876589524391746e-01
9.080000000000000e-01 7.977664420136805e-01 7.882746700023473e-01
9.090000000000000e-01 7.942344881246421e-01 7.888895992909156e-01
9.100000000000000e-01 7.895037396899505e-01 7.895037396899505e-01
9.100000000000000e-01 7.895037396899505e-01 7.895037396899505e-01
9.110000000000000e-01 7.955861550905798e-01 7.901170905853113e-01
9.120000000000000e-01 8.004622489197952e-01 7.907296513636475e-01
9.130000000000000e-01 8.041283394863780e-01 7.913414214123982e-01
9.140000000000000e-01 8.065807450991093e-01 7.919524001197934e-01
9.150000000000000e-01 8.078157840667703e-01 7.925625868748546e-01
9.160000000000000e-01 8.078297746981424e-01 7.931719810673948e-01
9.170000000000000e-01 8.066190353020067e-01 7.937805820880202e-01
9.180000000000000e-01 8.041798841871447e-01 7.943883893281295e-01
9.190000000000000e-01 8.005086396623374e-01 7.949954021799157e-01
9.200000000000000e-01 7.956016200363661e-01 7.956016200363660e-01
9.200000000000000e-01 7.956016200363660e-01 7.956016200363660e-01
9.210000000000000e-01 8.018578133289593e-01 7.962070422912626e-01
9.220000000000000e-01 8.068698949417680e-01 7.968116683391833e-01
9.230000000000000e-01 8.106332099873903e-01 7.974154975755020e-01
9.240000000000000e-01 8.131431035784245e-01 7.980185293963895e-01
9.250000000000000e-01 8.143949208274687e-01 7.986207631988143e-01
9.260000000000000e-01 8.143840068471211e-01 7.992221983805422e-01
9.270000000000000e-01 8.131057067499800e-01 7.998228343401385e-01
9.280000000000000e-01 8.105553656486435e-01 8.004226704769670e-01
9.290000000000000e-01 8.067283286557099e-01 8.010217061911918e-01
9.300000000000000e-01 8.016199408837772e-01 8.016199408837772e-01
9.300000000000000e-01 8.016199408837772e-01 8.016199408837772e-01
9.310000000000000e-01 8.080236740053869e-01 8.022173739564884e-01
9.320000000000001e-01 8.131400140866156e-01 8.028140048118926e-01
9.330000000000001e-01 8.169675737534834e-01 8.034098328533589e-01
9.340000000000001e-01 8.195049656320099e-01 8.040048574850592e-01
9.350000000000001e-01 8.207508023482148e-01 8.045990781119691e-01
9.360000000000001e-01 8.207036965281185e-01 8.051924941398678e-01
9.370000000000001e-01 8.193622607977404e-01 8.057851049753396e-01
9.380000000000001e-01 8.167251077831004e-01 8.063769100257736e-01
9.390000000000001e-01 8.127908501102185e-01 8.069679086993646e-01
9.400000000000001e-01 8.075581004051142e-01 8.075581004051143e-01
9.400000000000001e-01 8.075581004051143e-01 8.075581004051143e-01
9.410000000000001e-01 8.142234459332749e-01 8.081474845528309e-01
9.420000000000001e-01 8.195749637060316e-01 8.087360605531302e-01
9.430000000000001e-01 8.235987053741831e-01 8.093238278174364e-01
9.440000000000001e-01 8.262807225885280e-01 8.099107857579821e-01
9.450000000000001e-01 8.276070669998646e-01 8.104969337878097e-01
9.460000000000001e-01 8.275637902589916e-01 8.110822713207710e-01
9.470000000000001e-01 8.261369440167076e-01 8.116667977715286e-01
9.480000000000001e-01 8.233125799238109e-01 8.122505125555560e-01
9.490000000000001e-01 8.190767496311001e-01 8.128334150891385e-01
9.500000000000001e-01 8.134155047893736e-01 8.134155047893737e-01
9.500000000000001e-01 8.134155047893737e-01 8.134155047893737e-01
9.510000000000001e-01 8.199329786843373e-01 8.139967810741719e-01
9.520000000000001e-01 8.250436512264279e-01 8.145772433622570e-01
9.530000000000001e-01 8.287800839609893e-01 8.151568910731665e-01
9.540000000000001e-01 8.311748384333657e-01 8.157357236272528e-01
9.550000000000001e-01 8.322604761889010e-01 8.163137404456835e-01
9.560000000000001e-01 8.320695587729390e-01 8.168909409504418e-01
9.570000000000001e-01 8.306346477308236e-01 8.174673245643271e-01
9.580000000000001e-01 8.279883046078992e-01 8.180428907109560e-01
9.590000000000001e-01 8.241630909495093e-01 8.186176388147625e-01
9.600000000000001e-01 8.191915683009982e-01 8.191915683009983e-01
9.600000000000000e-01 8.191915683009983e-01 8.191915683009983e-01
9.610000000000000e-01 8.271057121350317e-01 8.197646785957340e-01
9.620000000000000e-01 8.337647227164823e-01 8.203369691258595e-01
9.630000000000000e-01 8.390272142375446e-01 8.209084393190843e-01
9.640000000000000e-01 8.427518008904130e-01 8.214790886039380e-01
9.650000000000000e-01 8.447970968672824e-01 8.220489164097717e-01
9.660000000000000e-01 8.450217163603471e-01 8.226179221667576e-01
9.670000000000000e-01 8.432842735618016e-01 8.231861053058896e-01
9.680000000000000e-01 8.394433826638406e-01 8.237534652589852e-01
9.690000000000000e-01 8.333576578586586e-01 8.243200014586840e-01
9.700000000000000e-01 8.248857133384501e-01 8.248857133384501e-01
9.700000000000000e-01 8.248857133384501e-01 8.248857133384501e-01
9.710000000000000e-01 8.284486273072118e-01 8.254506003325716e-01
9.720000000000000e-01 8.299913585773439e-01 8.260146618761615e-01
9.730000000000000e-01 8.300213299730479e-01 8.265778974051583e-01
9.740000000000000e-01 8.290459643185263e-01 8.271403063563267e-01
9.750000000000000e-01 8.275726844379809e-01 8.277018881672576e-01
9.760000000000000e-01 8.261089131556141e-01 8.282626422763694e-01
9.770000000000000e-01 8.251620732956274e-01 8.288225681229079e-01
9.780000000000000e-01 8.252395876822233e-01 8.293816651469473e-01
9.790000000000000e-01 8.268488791396036e-01 8.299399327893907e-01
9.800000000000000e-01 8.304973704919706e-01 8.304973704919705e-01
9.800000000000000e-01 8.304973704919705e-01 8.304973704919705e-01
9.810000000000000e-01 8.511769936517525e-01 8.310539776972490e-01
9.820000000000000e-01 8.724889022831307e-01 8.316097538486190e-01
9.830000000000000e-01 8.925187591385125e-01 8.321646983903045e-01
9.840000000000000e-01 9.093522269703055e-01 8.327188107673610e-01
9.850000000000000e-01 9.210749685309174e-01 8.332720904256761e-01
9.860000000000000e-01 9.257726465727554e-01 8.338245368119701e-01
9.870000000000000e-01 9.215309238482270e-01 8.343761493737969e-01
9.880000000000000e-01 9.064354631097403e-01 8.349269275595438e-01
9.890000000000000e-01 8.785719271097021e-01 8.354768708184328e-01
9.900000000000000e-01 8.360259786005204e-01 8.360259786005205e-01
