x spline sin
7.700000000000000e-01 7.053526662789067e-01 6.961352386273567e-01
7.720000000000000e-01 7.064408926837974e-01 6.975696667393515e-01
7.740000000000000e-01 7.067833107686037e-01 6.990013045736093e-01
7.760000000000000e-01 7.063742909431149e-01 7.004301464035808e-01
7.780000000000000e-01 7.052082036171206e-01 7.018561865139006e-01
7.800000000000000e-01 7.032794192004101e-01 7.032794192004101e-01
7.800000000000000e-01 7.032794192004101e-01 7.032794192004101e-01
7.820000000000000e-01 7.082417359874378e-01 7.046998387701807e-01
7.840000000000000e-01 7.124298364236634e-01 7.061174395415357e-01
7.860000000000000e-01 7.158378308392113e-01 7.075322158440740e-01
7.880000000000000e-01 7.184598295642060e-01 7.089441620186924e-01
7.900000000000000e-01 7.202899429287717e-01 7.103532724176078e-01
7.920000000000000e-01 7.213222812630331e-01 7.117595414043808e-01
7.940000000000000e-01 7.215509548971145e-01 7.131629633539371e-01
7.960000000000000e-01 7.209700741611401e-01 7.145635326525910e-01
7.980000000000000e-01 7.195737493852349e-01 7.159612436980670e-01
8.000000000000000e-01 7.173560908995228e-01 7.173560908995228e-01
8.000000000000000e-01 7.173560908995228e-01 7.173560908995228e-01
8.020000000000000e-01 7.225604690809373e-01 7.187480686775715e-01
8.040000000000000e-01 7.269313875741781e-01 7.201371714643038e-01
8.060000000000000e-01 7.304626100707540e-01 7.215233937033104e-01
8.080000000000001e-01 7.331479002621736e-01 7.229067298497043e-01
8.100000000000001e-01 7.349810218399456e-01 7.242871743701426e-01
8.120000000000001e-01 7.359557384955787e-01 7.256647217428491e-01
8.140000000000001e-01 7.360658139205817e-01 7.270393664576362e-01
8.160000000000001e-01 7.353050118064631e-01 7.284111030159269e-01
8.180000000000001e-01 7.336670958447317e-01 7.297799259307768e-01
8.200000000000001e-01 7.311458297268959e-01 7.311458297268959e-01
8.200000000000001e-01 7.311458297268959e-01 7.311458297268959e-01
8.220000000000001e-01 7.366023719551327e-01 7.325088089406711e-01
8.240000000000001e-01 7.411630444391883e-01 7.338688581201871e-01
8.260000000000001e-01 7.448215638994776e-01 7.352259718252491e-01
8.280000000000001e-01 7.475716470564149e-01 7.365801446274042e-01
8.300000000000001e-01 7.494070106304146e-01 7.379313711099628e-01
8.320000000000001e-01 7.503213713418916e-01 7.392796458680209e-01
8.340000000000001e-01 7.503084459112599e-01 7.406249635084812e-01
8.360000000000001e-01 7.493619510589343e-01 7.419673186500750e-01
8.380000000000001e-01 7.474756035053293e-01 7.433067059233835e-01
8.400000000000001e-01 7.446431199708593e-01 7.446431199708594e-01
8.400000000000000e-01 7.446431199708593e-01 7.446431199708593e-01
8.420000000000000e-01 7.503722226536104e-01 7.459765554468482e-01
8.440000000000000e-01 7.551414350626818e-01 7.473070070176099e-01
8.460000000000000e-01 7.589432861848444e-01 7.486344693613399e-01
8.480000000000000e-01 7.617703050068687e-01 7.499589371681906e-01
8.500000000000000e-01 7.636150205155257e-01 7.512804051402927e-01
8.520000000000000e-01 7.644699616975861e-01 7.525988679917759e-01
8.540000000000000e-01 7.643276575398207e-01 7.539143204487906e-01
8.560000000000000e-01 7.631806370290002e-01 7.552267572495287e-01
8.580000000000000e-01 7.610214291518953e-01 7.565361731442447e-01
8.600000000000000e-01 7.578425628952770e-01 7.578425628952770e-01
8.600000000000000e-01 7.578425628952770e-01 7.578425628952770e-01
8.620000000000000e-01 7.638272513887586e-01 7.591459212770680e-01
8.640000000000000e-01 7.687803877849054e-01 7.604462430761862e-01
8.660000000000000e-01 7.726975493791253e-01 7.617435230913461e-01
8.680000000000000e-01 7.755743134668258e-01 7.630377561334292e-01
8.700000000000000e-01 7.774062573434153e-01 7.643289370255051e-01
8.720000000000000e-01 7.781889583043012e-01 7.656170606028521e-01
8.740000000000000e-01 7.779179936448918e-01 7.669021217129773e-01
8.760000000000000e-01 7.765889406605948e-01 7.681841152156385e-01
8.780000000000000e-01 7.741973766468179e-01 7.694630359828628e-01
8.800000000000000e-01 7.707388788989693e-01 7.707388788989693e-01
8.800000000000000e-01 7.707388788989693e-01 7.707388788989693e-01
8.820000000000000e-01 7.771026478588663e-01 7.720116388605878e-01
8.840000000000000e-01 7.823778566277927e-01 7.732813107766802e-01
8.860000000000000e-01 7.865473014534422e-01 7.745478895685606e-01
8.880000000000000e-01 7.895937785835082e-01 7.758113701699153e-01
8.900000000000000e-01 7.915000842656841e-01 7.770717475268238e-01
8.920000000000000e-01 7.922490147476633e-01 7.783290165977784e-01
8.940000000000000e-01 7.918233662771393e-01 7.795831723537043e-01
8.960000000000000e-01 7.902059351018057e-01 7.808342097779802e-01
8.980000000000000e-01 7.873795174693560e-01 7.820821238664581e-01
9.000000000000000e-01 7.833269096274834e-01 7.833269096274834e-01
9.000000000000000e-01 7.833269096274834e-01 7.833269096274834e-01
9.020000000000000e-01 7.896699637084431e-01 7.845685620819146e-01
9.040000000000000e-01 7.947986959360197e-01 7.858070762631435e-01
9.060000000000000e-01 7.987421784185591e-01 7.870424472171151e-01
9.080000000000000e-01 8.015294832644075e-01 7.882746700023473e-01
9.100000000000000e-01 8.031896825819109e-01 7.895037396899505e-01
9.120000000000000e-01 8.037518484794154e-01 7.907296513636475e-01
9.140000000000000e-01 8.032450530652671e-01 7.919524001197934e-01
9.160000000000000e-01 8.016983684478121e-01 7.931719810673948e-01
9.180000000000000e-01 7.991408667353963e-01 7.943883893281295e-01
9.200000000000000e-01 7.956016200363660e-01 7.956016200363660e-01
9.200000000000000e-01 7.956016200363660e-01 7.956016200363660e-01
9.220000000000000e-01 8.034780041306954e-01 7.968116683391833e-01
9.240000000000000e-01 8.102566421282563e-01 7.980185293963895e-01
9.260000000000000e-01 8.157924608105492e-01 7.992221983805422e-01
9.280000000000000e-01 8.199403869590745e-01 8.004226704769670e-01
9.300000000000000e-01 8.225553473553321e-01 8.016199408837772e-01
9.320000000000001e-01 8.234922687808223e-01 8.028140048118926e-01
9.340000000000001e-01 8.226060780170453e-01 8.040048574850592e-01
9.360000000000001e-01 8.197517018455016e-01 8.051924941398678e-01
9.380000000000001e-01 8.147840670476912e-01 8.063769100257736e-01
9.400000000000001e-01 8.075581004051143e-01 8.075581004051143e-01
9.400000000000001e-01 8.075581004051143e-01 8.075581004051143e-01
9.420000000000001e-01 8.112308672414096e-01 8.087360605531302e-01
9.440000000000001e-01 8.130036170591654e-01 8.099107857579821e-01
9.460000000000001e-01 8.133797379031085e-01 8.110822713207710e-01
9.480000000000001e-01 8.128626178179655e-01 8.122505125555560e-01
9.500000000000001e-01 8.119556448484633e-01 8.134155047893737e-01
9.520000000000001e-01 8.111622070393285e-01 8.145772433622570e-01
9.540000000000001e-01 8.109856924352878e-01 8.157357236272528e-01
9.560000000000001e-01 8.119294890810682e-01 8.168909409504418e-01
9.580000000000001e-01 8.144969850213960e-01 8.180428907109560e-01
9.600000000000001e-01 8.191915683009983e-01 8.191915683009983e-01
9.600000000000000e-01 8.191915683009983e-01 8.191915683009983e-01
9.620000000000000e-01 8.401349026974332e-01 8.203369691258595e-01
9.640000000000000e-01 8.617905371199699e-01 8.214790886039380e-01
9.660000000000000e-01 8.822402962107084e-01 8.226179221667576e-01
9.680000000000000e-01 8.995660046117493e-01 8.237534652589852e-01
9.700000000000000e-01 9.118494869651931e-01 8.248857133384501e-01
9.720000000000000e-01 9.171725679131403e-01 8.260146618761615e-01
9.740000000000000e-01 9.136170720976911e-01 8.271403063563267e-01
9.760000000000000e-01 8.992648241609461e-01 8.282626422763694e-01
9.780000000000000e-01 8.721976487450059e-01 8.293816651469473e-01
9.800000000000000e-01 8.304973704919706e-01 8.304973704919705e-01
