x spline sin
1.991000000000000e-01 1.978465037946613e-01 1.977871905330086e-01
1.992000000000000e-01 1.979907127314930e-01 1.978852140422381e-01
1.993000000000000e-01 1.981217720213866e-01 1.979832355726154e-01
1.994000000000000e-01 1.982396618293266e-01 1.980812551231604e-01
1.995000000000000e-01 1.983443623202972e-01 1.981792726928928e-01
1.996000000000000e-01 1.984358536592828e-01 1.982772882808325e-01
1.997000000000000e-01 1.985141160112676e-01 1.983753018859993e-01
1.998000000000000e-01 1.985791295412361e-01 1.984733135074131e-01
1.999000000000000e-01 1.986308744141725e-01 1.985713231440938e-01
2.000000000000000e-01 1.986693307950612e-01 1.986693307950612e-01
2.000000000000000e-01 1.986693307950612e-01 1.986693307950612e-01
2.001000000000000e-01 1.988275455306064e-01 1.987673364593353e-01
2.002000000000000e-01 1.989724319054049e-01 1.988653401359361e-01
2.003000000000000e-01 1.991039698857732e-01 1.989633418238835e-01
2.004000000000000e-01 1.992221394380279e-01 1.990613415221974e-01
2.005000000000000e-01 1.993269205284856e-01 1.991593392298980e-01
2.006000000000000e-01 1.994182931234630e-01 1.992573349460051e-01
2.007000000000000e-01 1.994962371892766e-01 1.993553286695389e-01
2.008000000000000e-01 1.995607326922430e-01 1.994533203995194e-01
2.009000000000000e-01 1.996117595986789e-01 1.995513101349667e-01
2.010000000000000e-01 1.996492978749010e-01 1.996492978749009e-01
2.010000000000000e-01 1.996492978749009e-01 1.996492978749009e-01
2.011000000000000e-01 1.998083974554570e-01 1.997472836183422e-01
2.012000000000000e-01 1.999539681387846e-01 1.998452673643106e-01
2.013000000000000e-01 2.000859896915529e-01 1.999432491118263e-01
2.014000000000000e-01 2.002044418804306e-01 2.000412288599095e-01
2.015000000000000e-01 2.003093044720869e-01 2.001392066075805e-01
2.016000000000000e-01 2.004005572331907e-01 2.002371823538593e-01
2.017000000000000e-01 2.004781799304108e-01 2.003351560977664e-01
2.018000000000000e-01 2.005421523304164e-01 2.004331278383219e-01
2.019000000000000e-01 2.005924541998762e-01 2.005310975745462e-01
2.020000000000000e-01 2.006290653054594e-01 2.006290653054594e-01
2.020000000000000e-01 2.006290653054594e-01 2.006290653054594e-01
2.021000000000000e-01 2.007890586333592e-01 2.007270310300820e-01
2.022000000000000e-01 2.009353205300928e-01 2.008249947474343e-01
2.023000000000000e-01 2.010678305617019e-01 2.009229564565366e-01
2.024000000000000e-01 2.011865682942279e-01 2.010209161564094e-01
2.025000000000000e-01 2.012915132937124e-01 2.011188738460730e-01
2.026000000000000e-01 2.013826451261972e-01 2.012168295245479e-01
2.027000000000000e-01 2.014599433577237e-01 2.013147831908545e-01
2.028000000000000e-01 2.015233875543334e-01 2.014127348440133e-01
2.029000000000000e-01 2.015729572820681e-01 2.015106844830447e-01
2.030000000000000e-01 2.016086321069693e-01 2.016086321069693e-01
2.030000000000000e-01 2.016086321069693e-01 2.016086321069693e-01
2.031000000000000e-01 2.017695281286503e-01 2.017065777148075e-01
2.032000000000000e-01 2.019164881779741e-01 2.018045213055800e-01
2.033000000000000e-01 2.020494916193752e-01 2.019024628783073e-01
2.034000000000000e-01 2.021685178172885e-01 2.020004024320099e-01
2.035000000000000e-01 2.022735461361485e-01 2.020983399657085e-01
2.036000000000000e-01 2.023645559403900e-01 2.021962754784237e-01
2.037000000000000e-01 2.024415265944476e-01 2.022942089691762e-01
2.038000000000000e-01 2.025044374627560e-01 2.023921404369866e-01
2.039000000000000e-01 2.025532679097498e-01 2.024900698808756e-01
2.040000000000000e-01 2.025879972998638e-01 2.025879972998638e-01
2.040000000000000e-01 2.025879972998638e-01 2.025879972998638e-01
2.041000000000000e-01 2.027498050058591e-01 2.026859226929721e-01
2.042000000000000e-01 2.028974701812576e-01 2.027838460592212e-01
2.043000000000000e-01 2.030309719879079e-01 2.028817673976318e-01
2.044000000000000e-01 2.031502895876584e-01 2.029796867072248e-01
2.045000000000000e-01 2.032554021423574e-01 2.030776039870209e-01
2.046000000000000e-01 2.033462888138536e-01 2.031755192360409e-01
2.047000000000000e-01 2.034229287639953e-01 2.032734324533058e-01
2.048000000000000e-01 2.034853011546309e-01 2.033713436378363e-01
2.049000000000000e-01 2.035333851476090e-01 2.034692527886534e-01
2.050000000000000e-01 2.035671599047780e-01 2.035671599047780e-01
2.050000000000000e-01 2.035671599047780e-01 2.035671599047780e-01
2.051000000000000e-01 2.037298883297069e-01 2.036650649852310e-01
2.052000000000000e-01 2.038782656389583e-01 2.037629680290333e-01
2.053000000000000e-01 2.040122707908152e-01 2.038608690352059e-01
2.054000000000000e-01 2.041318827435607e-01 2.039587680027699e-01
2.055000000000000e-01 2.042370804554780e-01 2.040566649307462e-01
2.056000000000000e-01 2.043278428848501e-01 2.041545598181558e-01
2.057000000000000e-01 2.044041489899602e-01 2.042524526640199e-01
2.058000000000000e-01 2.044659777290913e-01 2.043503434673594e-01
2.059000000000000e-01 2.045133080605266e-01 2.044482322271955e-01
2.060000000000000e-01 2.045461189425492e-01 2.045461189425492e-01
2.060000000000000e-01 2.045461189425492e-01 2.045461189425492e-01
2.061000000000000e-01 2.047097771651086e-01 2.046440036124418e-01
2.062000000000000e-01 2.048588736502772e-01 2.047418862358943e-01
2.063000000000000e-01 2.049933871517939e-01 2.048397668119280e-01
2.064000000000000e-01 2.051132964233975e-01 2.049376453395640e-01
2.065000000000000e-01 2.052185802188267e-01 2.050355218178236e-01
2.066000000000000e-01 2.053092172918206e-01 2.051333962457279e-01
2.067000000000000e-01 2.053851863961179e-01 2.052312686222983e-01
2.068000000000000e-01 2.054464662854574e-01 2.053291389465560e-01
2.069000000000000e-01 2.054930357135780e-01 2.054270072175223e-01
2.070000000000000e-01 2.055248734342185e-01 2.055248734342185e-01
2.070000000000000e-01 2.055248734342185e-01 2.055248734342185e-01
2.071000000000000e-01 2.056894705771735e-01 2.056227375956660e-01
2.072000000000000e-01 2.058392933146031e-01 2.057205997008862e-01
2.073000000000000e-01 2.059743201947233e-01 2.058184597489003e-01
2.074000000000000e-01 2.060945297657498e-01 2.059163177387298e-01
2.075000000000000e-01 2.061999005758986e-01 2.060141736693962e-01
2.076000000000000e-01 2.062904111733854e-01 2.061120275399208e-01
2.077000000000000e-01 2.063660401064263e-01 2.062098793493252e-01
2.078000000000000e-01 2.064267659232370e-01 2.063077290966308e-01
2.079000000000000e-01 2.064725671720335e-01 2.064055767808590e-01
2.080000000000000e-01 2.065034224010315e-01 2.065034224010315e-01
2.080000000000000e-01 2.065034224010315e-01 2.065034224010315e-01
2.081000000000000e-01 2.066689676312062e-01 2.066012659561698e-01
2.082000000000000e-01 2.068195237315128e-01 2.066991074452955e-01
2.083000000000000e-01 2.069550690436656e-01 2.067969468674300e-01
2.084000000000000e-01 2.070755819093791e-01 2.068947842215951e-01
2.085000000000000e-01 2.071810406703676e-01 2.069926195068123e-01
2.086000000000000e-01 2.072714236683455e-01 2.070904527221034e-01
2.087000000000000e-01 2.073467092450272e-01 2.071882838664899e-01
2.088000000000000e-01 2.074068757421272e-01 2.072861129389936e-01
2.089000000000000e-01 2.074519015013598e-01 2.073839399386362e-01
2.090000000000000e-01 2.074817648644393e-01 2.074817648644393e-01
2.090000000000000e-01 2.074817648644393e-01 2.074817648644393e-01
2.091000000000000e-01 2.076482673927078e-01 2.075795877154248e-01
2.092000000000000e-01 2.077995640007723e-01 2.076774084906145e-01
2.093000000000000e-01 2.079356328228675e-01 2.077752271890300e-01
2.094000000000000e-01 2.080564519932279e-01 2.078730438096933e-01
2.095000000000000e-01 2.081619996460882e-01 2.079708583516262e-01
2.096000000000000e-01 2.082522539156830e-01 2.080686708138505e-01
2.097000000000000e-01 2.083271929362469e-01 2.081664811953881e-01
2.098000000000000e-01 2.083867948420146e-01 2.082642894952608e-01
2.099000000000000e-01 2.084310377672206e-01 2.083620957124907e-01
2.100000000000000e-01 2.084598998460996e-01 2.084598998460996e-01
2.100000000000000e-01 2.084598998460996e-01 2.084598998460996e-01
2.101000000000000e-01 2.086273689273765e-01 2.085577018951095e-01
2.102000000000000e-01 2.087794132223378e-01 2.086555018585424e-01
2.103000000000000e-01 2.089160106567603e-01 2.087532997354202e-01
2.104000000000000e-01 2.090371391564206e-01 2.088510955247651e-01
2.105000000000000e-01 2.091427766470957e-01 2.089488892255991e-01
2.106000000000000e-01 2.092329010545621e-01 2.090466808369441e-01
2.107000000000000e-01 2.093074903045967e-01 2.091444703578223e-01
2.108000000000000e-01 2.093665223229763e-01 2.092422577872559e-01
2.109000000000000e-01 2.094099750354776e-01 2.093400431242668e-01
2.110000000000000e-01 2.094378263678773e-01 2.094378263678773e-01
2.110000000000000e-01 2.094378263678773e-01 2.094378263678773e-01
2.111000000000000e-01 2.096062713011087e-01 2.095356075171096e-01
2.112000000000000e-01 2.097590704963563e-01 2.096333865709858e-01
2.113000000000000e-01 2.098962016699612e-01 2.097311635285281e-01
2.114000000000000e-01 2.100176425382645e-01 2.098289383887588e-01
2.115000000000000e-01 2.101233708176071e-01 2.099267111507001e-01
2.116000000000000e-01 2.102133642243300e-01 2.100244818133743e-01
2.117000000000000e-01 2.102876004747744e-01 2.101222503758037e-01
2.118000000000000e-01 2.103460572852812e-01 2.102200168370106e-01
2.119000000000000e-01 2.103887123721914e-01 2.103177811960173e-01
2.120000000000000e-01 2.104155434518462e-01 2.104155434518462e-01
2.120000000000000e-01 2.104155434518462e-01 2.104155434518462e-01
2.121000000000000e-01 2.105849735799999e-01 2.105133036035196e-01
2.122000000000000e-01 2.107385349231667e-01 2.106110616500601e-01
2.123000000000000e-01 2.108762049872743e-01 2.107088175904899e-01
2.124000000000000e-01 2.109979612782503e-01 2.108065714238316e-01
2.125000000000000e-01 2.111037813020222e-01 2.109043231491075e-01
2.126000000000000e-01 2.111936425645179e-01 2.110020727653402e-01
2.127000000000000e-01 2.112675225716647e-01 2.110998202715522e-01
2.128000000000000e-01 2.113253988293905e-01 2.111975656667660e-01
2.129000000000000e-01 2.113672488436227e-01 2.112953089500041e-01
2.130000000000000e-01 2.113930501202891e-01 2.113930501202891e-01
2.130000000000000e-01 2.113930501202891e-01 2.113930501202891e-01
2.131000000000000e-01 2.115634748303456e-01 2.114907891766437e-01
2.132000000000000e-01 2.117178056033007e-01 2.115885261180903e-01
2.133000000000000e-01 2.118560197336910e-01 2.116862609436517e-01
2.134000000000000e-01 2.119780945160534e-01 2.117839936523505e-01
2.135000000000000e-01 2.120840072449246e-01 2.118817242432093e-01
2.136000000000000e-01 2.121737352148413e-01 2.119794527152509e-01
2.137000000000000e-01 2.122472557203404e-01 2.120771790674980e-01
2.138000000000000e-01 2.123045460559587e-01 2.121749032989733e-01
2.139000000000000e-01 2.123455835162328e-01 2.122726254086996e-01
2.140000000000000e-01 2.123703453956995e-01 2.123703453956995e-01
2.140000000000000e-01 2.123703453956995e-01 2.123703453956995e-01
2.141000000000000e-01 2.125417741186425e-01 2.124680632589961e-01
2.142000000000000e-01 2.126968816374835e-01 2.125657789976120e-01
2.143000000000000e-01 2.128356450343913e-01 2.126634926105702e-01
2.144000000000000e-01 2.129580413915345e-01 2.127612040968934e-01
2.145000000000000e-01 2.130640477910817e-01 2.128589134556045e-01
2.146000000000000e-01 2.131536413152017e-01 2.129566206857266e-01
2.147000000000000e-01 2.132267990460631e-01 2.130543257862824e-01
2.148000000000000e-01 2.132834980658345e-01 2.131520287562950e-01
2.149000000000000e-01 2.133237154566847e-01 2.132497295947873e-01
2.150000000000000e-01 2.133474283007823e-01 2.133474283007823e-01
2.150000000000000e-01 2.133474283007823e-01 2.133474283007823e-01
2.151000000000000e-01 2.135198705115889e-01 2.134451248733030e-01
2.152000000000000e-01 2.136757621266351e-01 2.135428193113725e-01
2.153000000000000e-01 2.138150800147445e-01 2.136405116140137e-01
2.154000000000000e-01 2.139378010447405e-01 2.137382017802499e-01
2.155000000000000e-01 2.140439020854468e-01 2.138358898091041e-01
2.156000000000000e-01 2.141333600056867e-01 2.139335756995993e-01
2.157000000000000e-01 2.142061516742839e-01 2.140312594507588e-01
2.158000000000000e-01 2.142622539600619e-01 2.141289410616057e-01
2.159000000000000e-01 2.143016437318443e-01 2.142266205311632e-01
2.160000000000000e-01 2.143242978584545e-01 2.143242978584545e-01
2.160000000000000e-01 2.143242978584545e-01 2.143242978584545e-01
2.161000000000000e-01 2.144977630760862e-01 2.144219730425028e-01
2.162000000000000e-01 2.146544461718708e-01 2.145196460823314e-01
2.163000000000000e-01 2.147943238003101e-01 2.146173169769635e-01
2.164000000000000e-01 2.149173726159055e-01 2.147149857254225e-01
2.165000000000000e-01 2.150235692731587e-01 2.148126523267316e-01
2.166000000000000e-01 2.151128904265713e-01 2.149103167799142e-01
2.167000000000000e-01 2.151853127306447e-01 2.150079790839936e-01
2.168000000000000e-01 2.152408128398808e-01 2.151056392379932e-01
2.169000000000000e-01 2.152793674087809e-01 2.152032972409365e-01
2.170000000000000e-01 2.153009530918467e-01 2.153009530918467e-01
2.170000000000000e-01 2.153009530918467e-01 2.153009530918467e-01
2.171000000000000e-01 2.154754508792393e-01 2.153986067897474e-01
2.172000000000000e-01 2.156329328745022e-01 2.154962583336621e-01
2.173000000000000e-01 2.157733755168386e-01 2.155939077226142e-01
2.174000000000000e-01 2.158967552454514e-01 2.156915549556272e-01
2.175000000000000e-01 2.160030484995436e-01 2.157892000317247e-01
2.176000000000000e-01 2.160922317183184e-01 2.158868429499301e-01
2.177000000000000e-01 2.161642813409788e-01 2.159844837092672e-01
2.178000000000000e-01 2.162191738067278e-01 2.160821223087594e-01
2.179000000000000e-01 2.162568855547684e-01 2.161797587474304e-01
2.180000000000000e-01 2.162773930243038e-01 2.162773930243038e-01
2.180000000000000e-01 2.162773930243038e-01 2.162773930243038e-01
2.181000000000000e-01 2.164529329883581e-01 2.163750251384032e-01
2.182000000000000e-01 2.166112213360383e-01 2.164726550887525e-01
2.183000000000000e-01 2.167522342902725e-01 2.165702828743751e-01
2.184000000000000e-01 2.168759480739888e-01 2.166679084942950e-01
2.185000000000000e-01 2.169823389101153e-01 2.167655319475357e-01
2.186000000000000e-01 2.170713830215803e-01 2.168631532331212e-01
2.187000000000000e-01 2.171430566313116e-01 2.169607723500751e-01
2.188000000000000e-01 2.171973359622376e-01 2.170583892974213e-01
2.189000000000000e-01 2.172341972372863e-01 2.171560040741836e-01
2.190000000000000e-01 2.172536166793858e-01 2.172536166793858e-01
2.190000000000000e-01 2.172536166793858e-01 2.172536166793858e-01
2.191000000000000e-01 2.174302084709579e-01 2.173512271120519e-01
2.192000000000000e-01 2.175893106581860e-01 2.174488353712058e-01
2.193000000000000e-01 2.177308992467470e-01 2.175464414558712e-01
2.194000000000000e-01 2.178549502423182e-01 2.176440453650723e-01
2.195000000000000e-01 2.179614396505763e-01 2.177416470978329e-01
2.196000000000000e-01 2.180503434771986e-01 2.178392466531770e-01
2.197000000000000e-01 2.181216377278620e-01 2.179368440301287e-01
2.198000000000000e-01 2.181752984082436e-01 2.180344392277120e-01
2.199000000000000e-01 2.182113015240204e-01 2.181320322449508e-01
2.200000000000000e-01 2.182296230808693e-01 2.182296230808693e-01
2.200000000000000e-01 2.182296230808693e-01 2.182296230808693e-01
2.201000000000000e-01 2.184072763947607e-01 2.183272117344916e-01
2.202000000000000e-01 2.185671999428514e-01 2.184247982048418e-01
2.203000000000000e-01 2.187093695125912e-01 2.185223824909440e-01
2.204000000000000e-01 2.188337608914303e-01 2.186199645918224e-01
2.205000000000000e-01 2.189403498668186e-01 2.187175445065011e-01
2.206000000000000e-01 2.190291122262061e-01 2.188151222340044e-01
2.207000000000000e-01 2.191000237570428e-01 2.189126977733565e-01
2.208000000000000e-01 2.191530602467787e-01 2.190102711235816e-01
2.209000000000000e-01 2.191881974828637e-01 2.191078422837040e-01
2.210000000000000e-01 2.192054112527479e-01 2.192054112527479e-01
2.210000000000000e-01 2.192054112527479e-01 2.192054112527479e-01
2.211000000000000e-01 2.193841358276960e-01 2.193029780297377e-01
2.212000000000000e-01 2.195448882921405e-01 2.194005426136978e-01
2.213000000000000e-01 2.196876442143286e-01 2.194981050036525e-01
2.214000000000000e-01 2.198123791625075e-01 2.195956651986261e-01
2.215000000000000e-01 2.199190687049245e-01 2.196932231976430e-01
2.216000000000000e-01 2.200076884098268e-01 2.197907789997278e-01
2.217000000000000e-01 2.200782138454616e-01 2.198883326039047e-01
2.218000000000000e-01 2.201306205800762e-01 2.199858840091983e-01
2.219000000000000e-01 2.201648841819178e-01 2.200834332146331e-01
2.220000000000000e-01 2.201809802192335e-01 2.201809802192335e-01
2.220000000000000e-01 2.201809802192335e-01 2.201809802192335e-01
2.221000000000000e-01 2.203607858379016e-01 2.202785250220241e-01
2.222000000000000e-01 2.205223748083601e-01 2.203760676220295e-01
2.223000000000000e-01 2.206657224786779e-01 2.204736080182743e-01
2.224000000000000e-01 2.207908041969241e-01 2.205711462097829e-01
2.225000000000000e-01 2.208975953111675e-01 2.206686821955801e-01
2.226000000000000e-01 2.209860711694772e-01 2.207662159746904e-01
2.227000000000000e-01 2.210562071199220e-01 2.208637475461387e-01
2.228000000000000e-01 2.211079785105710e-01 2.209612769089494e-01
2.229000000000000e-01 2.211413606894931e-01 2.210588040621473e-01
2.230000000000000e-01 2.211563290047572e-01 2.211563290047573e-01
2.230000000000000e-01 2.211563290047573e-01 2.211563290047573e-01
2.231000000000000e-01 2.213372254937248e-01 2.212538517358039e-01
2.232000000000000e-01 2.214996585940187e-01 2.213513722543120e-01
2.233000000000000e-01 2.216436034325545e-01 2.214488905593064e-01
2.234000000000000e-01 2.217690351362475e-01 2.215464066498119e-01
2.235000000000000e-01 2.218759288320132e-01 2.216439205248533e-01
2.236000000000000e-01 2.219642596467669e-01 2.217414321834555e-01
2.237000000000000e-01 2.220340027074241e-01 2.218389416246435e-01
2.238000000000000e-01 2.220851331409001e-01 2.219364488474419e-01
2.239000000000000e-01 2.221176260741105e-01 2.220339538508760e-01
2.240000000000000e-01 2.221314566339704e-01 2.221314566339704e-01
2.240000000000000e-01 2.221314566339704e-01 2.221314566339704e-01
2.241000000000000e-01 2.223134538637230e-01 2.222289571957503e-01
2.242000000000000e-01 2.224767387518275e-01 2.223264555352407e-01
2.243000000000000e-01 2.226212862030707e-01 2.224239516514664e-01
2.244000000000000e-01 2.227470711222393e-01 2.225214455434527e-01
2.245000000000000e-01 2.228540684141201e-01 2.226189372102245e-01
2.246000000000000e-01 2.229422529835000e-01 2.227164266508069e-01
2.247000000000000e-01 2.230115997351657e-01 2.228139138642251e-01
2.248000000000000e-01 2.230620835739039e-01 2.229113988495041e-01
2.249000000000000e-01 2.230936794045016e-01 2.230088816056692e-01
2.250000000000000e-01 2.231063621317455e-01 2.231063621317455e-01
2.250000000000000e-01 2.231063621317455e-01 2.231063621317455e-01
2.251000000000000e-01 2.232894700166652e-01 2.232038404267581e-01
2.252000000000000e-01 2.234536143847012e-01 2.233013164897323e-01
2.253000000000000e-01 2.235987699175369e-01 2.233987903196933e-01
2.254000000000000e-01 2.237249112968556e-01 2.234962619156665e-01
2.255000000000000e-01 2.238320132043405e-01 2.235937312766770e-01
2.256000000000000e-01 2.239200503216752e-01 2.236911984017503e-01
2.257000000000000e-01 2.239889973305428e-01 2.237886632899115e-01
2.258000000000000e-01 2.240388289126267e-01 2.238861259401861e-01
2.259000000000000e-01 2.240695197496104e-01 2.239835863515995e-01
2.260000000000000e-01 2.240810445231770e-01 2.240810445231770e-01
2.260000000000000e-01 2.240810445231770e-01 2.240810445231770e-01
2.261000000000000e-01 2.242652730215321e-01 2.241785004539440e-01
2.262000000000000e-01 2.244302845957588e-01 2.242759541429261e-01
2.263000000000000e-01 2.245760537034624e-01 2.243734055891485e-01
2.264000000000000e-01 2.247025548022482e-01 2.244708547916370e-01
2.265000000000000e-01 2.248097623497213e-01 2.245683017494169e-01
2.266000000000000e-01 2.248976508034871e-01 2.246657464615138e-01
2.267000000000000e-01 2.249661946211509e-01 2.247631889269532e-01
2.268000000000000e-01 2.250153682603179e-01 2.248606291447608e-01
2.269000000000000e-01 2.250451461785934e-01 2.249580671139620e-01
2.270000000000000e-01 2.250555028335826e-01 2.250555028335826e-01
2.270000000000000e-01 2.250555028335826e-01 2.250555028335826e-01
2.271000000000000e-01 2.252408619475177e-01 2.251529363026482e-01
2.272000000000000e-01 2.254067484883247e-01 2.252503675201843e-01
2.273000000000000e-01 2.255531366885563e-01 2.253477964852169e-01
2.274000000000000e-01 2.256800007807653e-01 2.254452231967714e-01
2.275000000000000e-01 2.257873149975047e-01 2.255426476538737e-01
2.276000000000000e-01 2.258750535713271e-01 2.256400698555496e-01
2.277000000000000e-01 2.259431907347854e-01 2.257374898008248e-01
2.278000000000000e-01 2.259917007204325e-01 2.258349074887250e-01
2.279000000000000e-01 2.260205577608212e-01 2.259323229182762e-01
2.280000000000000e-01 2.260297360885041e-01 2.260297360885042e-01
2.280000000000000e-01 2.260297360885042e-01 2.260297360885042e-01
2.281000000000000e-01 2.262162358640300e-01 2.261271469984348e-01
2.282000000000000e-01 2.263830051659292e-01 2.262245556470939e-01
2.283000000000000e-01 2.265300180007281e-01 2.263219620335075e-01
2.284000000000000e-01 2.266572483749527e-01 2.264193661567014e-01
2.285000000000000e-01 2.267646702951292e-01 2.265167680157018e-01
2.286000000000000e-01 2.268522577677839e-01 2.266141676095343e-01
2.287000000000000e-01 2.269199847994430e-01 2.267115649372253e-01
2.288000000000000e-01 2.269678253966327e-01 2.268089599978006e-01
2.289000000000000e-01 2.269957535658791e-01 2.269063527902863e-01
2.290000000000000e-01 2.270037433137085e-01 2.270037433137085e-01
2.290000000000000e-01 2.270037433137085e-01 2.270037433137085e-01
2.291000000000000e-01 2.271913938406920e-01 2.271011315670932e-01
2.292000000000000e-01 2.273590537323103e-01 2.271985175494667e-01
2.293000000000000e-01 2.275066967680892e-01 2.272959012598549e-01
2.294000000000000e-01 2.276342967275541e-01 2.273932826972842e-01
2.295000000000000e-01 2.277418273902307e-01 2.274906618607806e-01
2.296000000000000e-01 2.278292625356448e-01 2.275880387493704e-01
2.297000000000000e-01 2.278965759433220e-01 2.276854133620798e-01
2.298000000000000e-01 2.279437413927879e-01 2.277827856979351e-01
2.299000000000000e-01 2.279707326635681e-01 2.278801557559625e-01
2.300000000000000e-01 2.279775235351884e-01 2.279775235351884e-01
2.300000000000000e-01 2.279775235351884e-01 2.279775235351884e-01
2.301000000000000e-01 2.281663349473424e-01 2.280748890346390e-01
2.302000000000000e-01 2.283348932914135e-01 2.281722522533408e-01
2.303000000000000e-01 2.284831721189529e-01 2.282696131903200e-01
2.304000000000000e-01 2.286111449815123e-01 2.283669718446031e-01
2.305000000000000e-01 2.287187854306429e-01 2.284643282152165e-01
2.306000000000000e-01 2.288060670178962e-01 2.285616823011866e-01
2.307000000000000e-01 2.288729632948236e-01 2.286590341015399e-01
2.308000000000000e-01 2.289194478129763e-01 2.287563836153029e-01
2.309000000000000e-01 2.289454941239059e-01 2.288537308415020e-01
2.310000000000000e-01 2.289510757791638e-01 2.289510757791638e-01
2.310000000000000e-01 2.289510757791638e-01 2.289510757791638e-01
2.311000000000000e-01 2.291410582540368e-01 2.290484184273148e-01
2.312000000000000e-01 2.293105229473931e-01 2.291457587849817e-01
2.313000000000000e-01 2.294594431818363e-01 2.292430968511910e-01
2.314000000000000e-01 2.295877922799702e-01 2.293404326249693e-01
2.315000000000000e-01 2.296955435643985e-01 2.294377661053433e-01
2.316000000000000e-01 2.297826703577246e-01 2.295350972913396e-01
2.317000000000000e-01 2.298491459825525e-01 2.296324261819850e-01
2.318000000000000e-01 2.298949437614856e-01 2.297297527763061e-01
2.319000000000000e-01 2.299200370171277e-01 2.298270770733297e-01
2.320000000000000e-01 2.299243990720825e-01 2.299243990720825e-01
2.320000000000000e-01 2.299243990720825e-01 2.299243990720825e-01
2.321000000000000e-01 2.301155628310484e-01 2.300217187715913e-01
2.322000000000000e-01 2.302859418046135e-01 2.301190361708829e-01
2.323000000000000e-01 2.304355090854602e-01 2.302163512689842e-01
2.324000000000000e-01 2.305642377662713e-01 2.303136640649220e-01
2.325000000000000e-01 2.306721009397295e-01 2.304109745577231e-01
2.326000000000000e-01 2.307590716985175e-01 2.305082827464144e-01
2.327000000000000e-01 2.308251231353180e-01 2.306055886300230e-01
2.328000000000000e-01 2.308702283428136e-01 2.307028922075757e-01
2.329000000000000e-01 2.308943604136872e-01 2.308001934780994e-01
2.330000000000000e-01 2.308974924406212e-01 2.308974924406212e-01
2.330000000000000e-01 2.308974924406212e-01 2.308974924406212e-01
2.331000000000000e-01 2.310898477488694e-01 2.309947890941681e-01
2.332000000000000e-01 2.312611489676496e-01 2.310920834377671e-01
2.333000000000000e-01 2.314113689587504e-01 2.311893754704453e-01
2.334000000000000e-01 2.315404805839607e-01 2.312866651912297e-01
2.335000000000000e-01 2.316484567050690e-01 2.313839525991475e-01
2.336000000000000e-01 2.317352701838641e-01 2.314812376932257e-01
2.337000000000000e-01 2.318008938821347e-01 2.315785204724916e-01
2.338000000000000e-01 2.318453006616696e-01 2.316758009359723e-01
2.339000000000000e-01 2.318684633842573e-01 2.317730790826950e-01
2.340000000000000e-01 2.318703549116868e-01 2.318703549116868e-01
2.340000000000000e-01 2.318703549116868e-01 2.318703549116868e-01
2.341000000000000e-01 2.320639120782112e-01 2.319676284219751e-01
2.342000000000000e-01 2.322361435412878e-01 2.320648996125872e-01
2.343000000000000e-01 2.323870219308387e-01 2.321621684825502e-01
2.344000000000000e-01 2.325165198767858e-01 2.322594350308916e-01
2.345000000000000e-01 2.326246100090510e-01 2.323566992566386e-01
2.346000000000000e-01 2.327112649575562e-01 2.324539611588186e-01
2.347000000000000e-01 2.327764573522235e-01 2.325512207364591e-01
2.348000000000000e-01 2.328201598229747e-01 2.326484779885873e-01
2.349000000000000e-01 2.328423449997319e-01 2.327457329142307e-01
2.350000000000000e-01 2.328429855124168e-01 2.328429855124168e-01
2.350000000000000e-01 2.328429855124168e-01 2.328429855124168e-01
2.351000000000000e-01 2.330377548900058e-01 2.329402357821730e-01
2.352000000000000e-01 2.332109246305271e-01 2.330374837225269e-01
2.353000000000000e-01 2.333624671310636e-01 2.331347293325060e-01
2.354000000000000e-01 2.334923547886977e-01 2.332319726111378e-01
2.355000000000000e-01 2.336005600005121e-01 2.333292135574498e-01
2.356000000000000e-01 2.336870551635894e-01 2.334264521704697e-01
2.357000000000000e-01 2.337518126750123e-01 2.335236884492251e-01
2.358000000000000e-01 2.337948049318634e-01 2.336209223927436e-01
2.359000000000000e-01 2.338160043312253e-01 2.337181540000529e-01
2.360000000000000e-01 2.338153832701806e-01 2.338153832701807e-01
2.360000000000000e-01 2.338153832701807e-01 2.338153832701807e-01
2.361000000000000e-01 2.340113752554067e-01 2.339126102021546e-01
2.362000000000000e-01 2.341854913405798e-01 2.340098347950024e-01
2.363000000000000e-01 2.343377036889709e-01 2.341070570477519e-01
2.364000000000000e-01 2.344679844638513e-01 2.342042769594308e-01
2.365000000000000e-01 2.345763058284917e-01 2.343014945290669e-01
2.366000000000000e-01 2.346626399461632e-01 2.343987097556881e-01
2.367000000000000e-01 2.347269589801369e-01 2.344959226383222e-01
2.368000000000000e-01 2.347692350936837e-01 2.345931331759971e-01
2.369000000000000e-01 2.347894404500747e-01 2.346903413677406e-01
2.370000000000000e-01 2.347875472125808e-01 2.347875472125808e-01
2.370000000000000e-01 2.347875472125808e-01 2.347875472125808e-01
2.371000000000000e-01 2.349847722457897e-01 2.348847507095454e-01
2.372000000000000e-01 2.351598427768721e-01 2.349819518576626e-01
2.373000000000000e-01 2.353127307343153e-01 2.350791506559602e-01
2.374000000000000e-01 2.354434080466066e-01 2.351763471034664e-01
2.375000000000000e-01 2.355518466422333e-01 2.352735411992090e-01
2.376000000000000e-01 2.356380184496826e-01 2.353707329422162e-01
